schema_version,independent_run_id,table,row_key,field,reference_value,rerun_value,comparison_kind,absolute_difference,relative_difference,absolute_tolerance,relative_tolerance,match,comparison_status,notes
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,source_map_residual_recomputed,9.322175611020453e-10,9.322175611020453e-10,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,source_map_status,pass,pass,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,manifold_jacobi_drift,nan,nan,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,initial_linear_growth_ratio,nan,nan,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,normalized_3d_manifold_distance,nan,nan,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,manifold_status,not_selected_stage_f,not_selected_stage_f,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,runtime_seconds,0.01374669999859179,0.01115010000648908,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,peak_memory_mb_estimate,0.00968170166015625,0.00968170166015625,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,research_status,fail,fail,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,failure_reason,max_invariance_residual_gt_1e-6,max_invariance_residual_gt_1e-6,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,registry_sha256,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,cocycle_cache_sha256,8A8EEDB95D2B4523A713284434ACA78E473DE8EB2E1D2AE4C56DAEBA2067313A,8A8EEDB95D2B4523A713284434ACA78E473DE8EB2E1D2AE4C56DAEBA2067313A,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p097_n9_lowres_negative|traditional_pointwise_eigendecomposition,source_git_commit,95a606ef75888fcef7f4d8cb2eedb120efc13b22,cf04669322d43dfb61acbeaf9e20b85f0c7bf772,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,schema_version,invariant_bundle_method_comparison_v1,invariant_bundle_method_comparison_v1,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,run_id,622C929BECB834767763,FRESH-20260716T073007Z-2D9EC0DB-bundle,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,case_id,em_halo_12p09_n15_small,em_halo_12p09_n15_small,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,family,earth_moon_l1_quasi_halo,earth_moon_l1_quasi_halo,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,member_id,high_order_member_0,high_order_member_0,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,system,earth_moon,earth_moon,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,method,ordered_partial_real_schur_tracking,ordered_partial_real_schur_tracking,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,spectral_samples,15,15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,bundle_dimension,1,1,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,classification,real_1d_hyperbolic_bundle,real_1d_hyperbolic_bundle,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,max_invariance_residual,3.936401645065712e-09,3.936401645065712e-09,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,mean_invariance_residual,3.301034225108794e-09,3.301034225108794e-09,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,selection_residual,2.041841628071512e-15,2.041841628071512e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,reciprocal_pair_error,1.06015640710666e-10,1.06015640710666e-10,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,relative_imaginary_part,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,phase_principal_angle_max_deg,3.436551154024158,3.436551154024158,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,phase_principal_angle_mean_deg,2.594415698416872,2.594415698416872,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,cross_resolution_principal_angle_max_deg,nan,nan,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,bundle_multiplier_estimate,1287.437193710116,1287.437193710116,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,lyapunov_estimate_per_day,0.5923178573684856,0.5923178573684856,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,sign_or_subspace_flips,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,iterations,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,converged,true,true,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,source_map_residual_recomputed,1.300156737372694e-11,1.300156737372694e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,source_map_status,pass,pass,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,manifold_jacobi_drift,nan,nan,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,initial_linear_growth_ratio,nan,nan,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,normalized_3d_manifold_distance,nan,nan,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,manifold_status,not_selected_stage_f,not_selected_stage_f,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,runtime_seconds,0.01854629999979807,0.01675309999700403,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,peak_memory_mb_estimate,0.2509918212890625,0.2509918212890625,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,research_status,accepted,accepted,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,failure_reason,,,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,registry_sha256,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,cocycle_cache_sha256,4CB742CD94C196438B9859E477AA315BBC9160365E0BAECEDA814D82ADBB894B,4CB742CD94C196438B9859E477AA315BBC9160365E0BAECEDA814D82ADBB894B,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|ordered_partial_real_schur_tracking,source_git_commit,95a606ef75888fcef7f4d8cb2eedb120efc13b22,cf04669322d43dfb61acbeaf9e20b85f0c7bf772,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,schema_version,invariant_bundle_method_comparison_v1,invariant_bundle_method_comparison_v1,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,run_id,622C929BECB834767763,FRESH-20260716T073007Z-2D9EC0DB-bundle,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,case_id,em_halo_12p09_n15_small,em_halo_12p09_n15_small,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,family,earth_moon_l1_quasi_halo,earth_moon_l1_quasi_halo,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,member_id,high_order_member_0,high_order_member_0,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,system,earth_moon,earth_moon,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,method,qr_svd_shifted_cocycle_iteration,qr_svd_shifted_cocycle_iteration,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,spectral_samples,15,15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,bundle_dimension,1,1,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,classification,real_1d_hyperbolic_bundle,real_1d_hyperbolic_bundle,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,max_invariance_residual,7.517655815932932e-11,7.517655815932932e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,mean_invariance_residual,6.101821839958799e-11,6.101821839958799e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p09_n15_small|qr_svd_shifted_cocycle_iteration,selection_residual,1.207418269725733e-06,1.207418269725733e-06,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
