eigen_index,classification,real,imag,magnitude,angle_rad,target_jacobi,mean_jacobi,curve_jacobi_span,curve_residual_norm,spectral_samples,dg_dimension,mapping_time_days,rotation_angle_rad,determinant,max_multiplier,stability_index,paper_stability_index,stability_index_error,paper_implied_unstable_radius
257,unstable,0.2448391072970291,1.2047603672727807,1.2293875430527397,1.3703003968464882,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
258,unstable,-0.7730275128239215,-0.9559404381779826,1.2293875129212317,-2.250793419584866,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
259,unstable,-0.7730275128239215,0.9559404381779826,1.2293875129212317,2.250793419584866,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
260,unstable,-0.017830106286560954,1.2292540141395019,1.2293833185659666,1.5853001281373302,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
261,unstable,-0.017830106286560954,-1.2292540141395019,1.2293833185659666,-1.5853001281373302,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
262,unstable,-1.1498349085201527,0.4346879555840694,1.2292574732664454,2.780156122369877,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
263,unstable,-1.1498349085201527,-0.4346879555840694,1.2292574732664454,-2.780156122369877,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
264,unstable,1.0861831431953735,0.5746532317114567,1.2288287745972595,0.4866224051595284,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
265,unstable,1.0861831431953735,-0.5746532317114567,1.2288287745972595,-0.4866224051595284,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
266,unstable,0.8276888313261139,-0.8996389048106876,1.222464298272535,-0.827028076948918,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
267,unstable,0.8276888313261139,0.8996389048106876,1.222464298272535,0.827028076948918,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
268,unstable,-0.3417261216966577,1.1716151568350188,1.2204338646462514,1.8545943960006697,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
269,unstable,-0.3417261216966577,-1.1716151568350188,1.2204338646462514,-1.8545943960006697,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
270,unstable,-0.9604988171660631,0.7503676717630081,1.2188558653936254,2.4784039033433976,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
271,unstable,-0.9604988171660631,-0.7503676717630081,1.2188558653936254,-2.4784039033433976,3.044,3.043999999999825,1.058200194137271e-09,1.1903675474996596e-09,93,558,14.535033977337037,0.6655211628675557,0.999999999968546,213.88950246617122,106.9470888887173,1.3837,105.5633888887173,2.3400606485003443
