kind,sample,phase,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,jacobi,departure_phase,arrival_phase,time_of_flight_days,departure_delta_v_m_s,arrival_delta_v_m_s,total_delta_v_m_s,endpoint_position_error_km,maximum_continuity_error,minimum_moon_radius_km,jacobi_span,boundary_jacobi_difference,halo_stability_index,halo_periodicity_error,lyapunov_periodicity_error
transfer,192,,112.14,1.07942355233964,0.02974702441030595,-0.0395322279146771,0.008121156860109446,0.3076217194807576,0.1187629658443514,3.098812316146021,,,,,,,,,,,,,,
transfer,193,,112.7240625,1.079844220091751,0.06735737789484636,-0.02029245145748857,0.001618212813634099,0.247500055860529,0.160874906122532,3.098812316147396,,,,,,,,,,,,,,
transfer,194,,113.308125,1.080766914238405,0.09598453310901313,0.002263372141888979,0.01469262468845079,0.1786409796245614,0.1703045167337214,3.098812316147397,,,,,,,,,,,,,,
transfer,195,,113.8921875,1.084222197012826,0.1157114763272817,0.02472866305511525,0.03737613478376034,0.1158954109597904,0.1617285799449989,3.098812316147397,,,,,,,,,,,,,,
transfer,196,,114.47625,1.090841102775078,0.1274532789938046,0.04540380515002846,0.0606356691554844,0.05956451153401952,0.1447400006218462,3.098812316147397,,,,,,,,,,,,,,
transfer,197,,115.0603125,1.100346434959001,0.1319269086995684,0.06348627233314402,0.07976744420165854,0.007530763688373637,0.1236246305390519,3.098812316147397,,,,,,,,,,,,,,
transfer,198,,115.644375,1.112013020738408,0.1296179760647033,0.07856102186631501,0.09251489541231045,-0.04137024226909548,0.1002178331260938,3.098812316147398,,,,,,,,,,,,,,
transfer,199,,116.2284375,1.124899264731671,0.1209357293861501,0.0903840061199314,0.0977801073847259,-0.08715195499798818,0.07537672371553893,3.098812316147397,,,,,,,,,,,,,,
transfer,200,,116.8125,1.137961892878686,0.1063475558206967,0.09879674404056635,0.09510275687964756,-0.1289901005854103,0.04957660228402695,3.098812316147397,,,,,,,,,,,,,,
transfer,201,,117.3965625,1.15012912432944,0.08647179754372182,0.1036939424846203,0.08451185917981689,-0.1655051922720529,0.02316041135623146,3.098812316147216,,,,,,,,,,,,,,
transfer,202,,117.980625,1.160365983714033,0.06213715559491646,0.1050148975127199,0.06653364407910783,-0.1949831288824066,-0.003535954442165785,3.098812316147217,,,,,,,,,,,,,,
transfer,203,,118.5646875,1.167745114182426,0.03441388460920824,0.102748210623204,0.04225315290944214,-0.2155824957232628,-0.03010441676699185,3.098812316147217,,,,,,,,,,,,,,
transfer,204,,119.14875,1.171525820229748,0.004615578524943056,0.09694532222807932,0.01336519427256243,-0.2255690949622376,-0.05601231066812969,3.098812316147217,,,,,,,,,,,,,,
transfer,205,,119.7328125,1.17123599320361,-0.02573310244986618,0.08773910913869661,-0.01784306671016072,-0.2235855184986665,-0.0805809852259806,3.098812316147217,,,,,,,,,,,,,,
transfer,206,,120.316875,1.1667443195708,-0.05496547350602689,0.07536284704899537,-0.04862483342424222,-0.2089181601089483,-0.1030021119493126,3.098812316147217,,,,,,,,,,,,,,
transfer,207,,120.9009375,1.158306040298006,-0.08137352554178137,0.06016476809450069,-0.07603112178133596,-0.1816871334058791,-0.1223836718111188,3.098812316147217,,,,,,,,,,,,,,
transfer,208,,121.485,1.146568096677485,-0.1033247969635634,0.04261600465244918,-0.09724454758272773,-0.1428882150468356,-0.1377958410714945,3.098812316147217,,,,,,,,,,,,,,
transfer,209,,122.0690625,1.132529093298086,-0.1193735750803753,0.02331466458921599,-0.1099022690739778,-0.09426994416066779,-0.148275976868377,3.098812316147217,,,,,,,,,,,,,,
transfer,210,,122.653125,1.117460788564458,-0.1283471347628591,0.002993919537293777,-0.1123380194244663,-0.03809889435392318,-0.1527598098283782,3.098812316147217,,,,,,,,,,,,,,
transfer,211,,123.2371875,1.102803004294001,-0.1293980467422339,-0.01745460147365608,-0.1037424810153531,0.02309316649201774,-0.1499204082692989,3.098812316147217,,,,,,,,,,,,,,
transfer,212,,123.82125,1.090037958604562,-0.1220271579227221,-0.03692882486145814,-0.08433157355549196,0.08667273422773378,-0.1379021824725738,3.098812316147217,,,,,,,,,,,,,,
transfer,213,,124.4053125,1.0805316164808,-0.1060991385105121,-0.05402150265102368,-0.05570737958152336,0.1498119685443271,-0.1139595670460669,3.098812316147217,,,,,,,,,,,,,,
transfer,214,,124.989375,1.075299232044371,-0.08190777985513026,-0.06687969216961007,-0.02166416154734003,0.2087431834165879,-0.07421567385943954,3.098812316147217,,,,,,,,,,,,,,
transfer,215,,125.5734375,1.074630281149376,-0.05042714096798018,-0.0730942367930961,0.01062525969924476,0.2566110848430491,-0.01469253964763397,3.098812316147217,,,,,,,,,,,,,,
transfer,216,,126.1575,1.077626411863515,-0.01394169276643249,-0.06998480877740454,0.03119737929606297,0.2804656457149764,0.06316453242981319,3.098812316147217,,,,,,,,,,,,,,
transfer,217,,126.7415625,1.082245538307128,0.02326313770777723,-0.05601486309879046,0.03500819587554918,0.2656487650487119,0.1424520890777025,3.098812316147383,,,,,,,,,,,,,,
transfer,218,,127.325625,1.08668344323807,0.0558758071287014,-0.032831980845503,0.03087966101868595,0.2148702567890933,0.1963683705927657,3.09881231614738,,,,,,,,,,,,,,
transfer,219,,127.9096875,1.09075636193003,0.08046973246890214,-0.004790599836913812,0.03085219673290393,0.1504157502993938,0.2152342820907503,3.09881231614738,,,,,,,,,,,,,,
transfer,220,,128.49375,1.095275801587394,0.09652941151408098,0.02393948635533792,0.03716607853678241,0.08966156919517732,0.2088201286495447,3.09881231614738,,,,,,,,,,,,,,
transfer,221,,129.0778125,1.100885171012866,0.1049741640831264,0.05078519366453615,0.04640309707595559,0.03727955480722631,0.1887744930281797,3.09881231614738,,,,,,,,,,,,,,
transfer,222,,129.661875,1.107737591842313,0.1068915392172519,0.0744288842135683,0.05519616949002618,-0.007690378134602705,0.1620002541086312,3.09881231614738,,,,,,,,,,,,,,
transfer,223,,130.2459375,1.115619384628929,0.1031597626787014,0.09421908591964841,0.06145136996441874,-0.04695841551395148,0.1318497106280668,3.09881231614738,,,,,,,,,,,,,,
transfer,224,,130.83,1.124103301699588,0.09446459661423912,0.1098211227232562,0.06401088764777615,-0.08160128755473624,0.09990890221067879,3.098812316147379,,,,,,,,,,,,,,
transfer,225,,131.4140625,1.132647077280895,0.08139815154377926,0.121053646726148,0.06227517768617706,-0.1119533563463102,0.06697983825967918,3.098812316147254,,,,,,,,,,,,,,
transfer,226,,131.998125,1.140653446355542,0.06454885845364616,0.1278176452391724,0.05600589541433924,-0.1377643227851438,0.03353392673060725,3.098812316147254,,,,,,,,,,,,,,
transfer,227,,132.5821875,1.147512921474271,0.04456889167663541,0.1300679186391597,0.04525476684963819,-0.158360790825367,-7.552894162843977e-05,3.098812316147254,,,,,,,,,,,,,,
transfer,228,,133.16625,1.152642011764033,0.02222208727968463,0.127805626438301,0.030359316024948,-0.1727753213428496,-0.03349714547516364,3.098812316147254,,,,,,,,,,,,,,
transfer,229,,133.7503125,1.155523297689151,-0.001584084304959164,0.1210837713966252,0.01197036946646196,-0.1798581176596245,-0.06629884276572064,3.098812316147254,,,,,,,,,,,,,,
transfer,230,,134.334375,1.155750083276814,-0.02578165339944808,0.1100230709898811,-0.008910572476310167,-0.1783935344674234,-0.09789367778301818,3.098812316147255,,,,,,,,,,,,,,
transfer,231,,134.9184375,1.15307566669693,-0.04914236917142056,0.09483771386187376,-0.03090342810231119,-0.1672401497816707,-0.1274667439201011,3.098812316147254,,,,,,,,,,,,,,
transfer,232,,135.5025,1.14746449516269,-0.07029900666024913,0.07587081776503628,-0.05225351307596306,-0.1455051585420226,-0.1539047326786556,3.098812316147254,,,,,,,,,,,,,,
transfer,233,,136.0865625,1.13913921044115,-0.08779246849843042,0.05363891126261446,-0.07089296789567323,-0.112752359773619,-0.175732981532918,3.098812316147255,,,,,,,,,,,,,,
transfer,234,,136.670625,1.128614213872661,-0.1001485424603197,0.02888419518136985,-0.08458311763122504,-0.06923290658924088,-0.1910629054447237,3.098812316147255,,,,,,,,,,,,,,
transfer,235,,137.2546875,1.116703737707328,-0.1059866695129995,0.002633154570302773,-0.09115281260371219,-0.01613048841782811,-0.1975505759608065,3.098812316147254,,,,,,,,,,,,,,
transfer,236,,137.83875,1.104490996609937,-0.1041634420112337,-0.02374067087308889,-0.08883965650410461,0.04416090049737693,-0.1923823389125425,3.098812316147255,,,,,,,,,,,,,,
