curve_index,time_index,time_nd,time_days,x,y,z,xdot,ydot,zdot,jacobi,curve_jacobi_span,moon_distance_nd,perturbation_sign,perturbation_scale,duration_periods,eigenvalue_abs
3,11,0.3186489730696215,1.383573841068296,0.8369245817117534,1.067727717968193e-05,7.490109506328052e-05,6.681764785446956e-06,-7.95607493721883e-05,-0.0001500798685736478,3.188341060505473,1.643130076445232e-14,0.1509248516422942,-1,1e-07,2.5,3360.637129803173
4,11,0.3186489730696215,1.383573841068296,0.836924263812859,-1.374828322307011e-05,7.489747258606876e-05,-9.212343545494059e-06,-7.689846403768785e-05,-0.0001500842002225226,3.188341060505473,1.865174681370263e-14,0.150925169787855,-1,1e-07,2.5,3360.637129803173
5,11,0.3186489730696215,1.383573841068296,0.8369196434655578,-3.172605815978714e-05,7.489619357617096e-05,-2.091341818529897e-05,-3.820703290472836e-05,-0.0001500845825338821,3.188341060505466,1.820765760385257e-14,0.1509297928422373,-1,1e-07,2.5,3360.637129803173
6,11,0.3186489730696215,1.383573841068296,0.8369128816144299,-3.48441669847306e-05,7.489786503457964e-05,-2.294686805138019e-05,1.840723879032999e-05,-0.0001500808173230064,3.18834106050541,1.820765760385257e-14,0.1509365553808302,-1,1e-07,2.5,3360.637129803173
7,11,0.3186489730696215,1.383573841068296,0.8369071419203217,-2.164403424042779e-05,7.490171774328469e-05,-1.435682479003829e-05,6.645361955494177e-05,-0.0001500746852787551,3.188341060505336,2.087219286295294e-14,0.1509422926060011,-1,1e-07,2.5,3360.637129803173
8,11,0.3186489730696215,1.383573841068296,0.8369051109321971,1.697921499511621e-06,7.490594480012418e-05,8.393768678981302e-07,8.345265184981745e-05,-0.0001500690816231977,3.188341060505325,1.687538997430238e-14,0.1509443220537238,-1,1e-07,2.5,3360.637129803173
0,12,0.3476170615304962,1.509353281165414,0.836908205476481,2.5983607086606e-05,7.040282502150273e-05,1.662776047258445e-05,5.750034062679026e-05,-0.0001609036680404133,3.188341060505325,1.820765760385257e-14,0.150941227569189,-1,1e-07,2.5,3360.637129803173
1,12,0.3476170615304962,1.509353281165414,0.8369144606421696,3.571557221200572e-05,7.040253100284577e-05,2.2959334531725e-05,5.136801835681194e-06,-0.0001609062659002801,3.188341060505348,1.953992523340276e-14,0.1509349743932522,-1,1e-07,2.5,3360.637129803173
2,12,0.3476170615304962,1.509353281165414,0.8369209956096189,2.875163446136421e-05,7.039942502812403e-05,1.842322273027913e-05,-4.958042771949314e-05,-0.0001609119325183015,3.188341060505432,1.687538997430238e-14,0.1509284379379682,-1,1e-07,2.5,3360.637129803173
3,12,0.3476170615304962,1.509353281165414,0.8369247530945432,8.350135083663139e-06,7.039496519784431e-05,5.145861267073645e-06,-8.104716721993446e-05,-0.0001609180462344429,3.188341060505473,1.643130076445232e-14,0.1509246779437933,-1,1e-07,2.5,3360.637129803173
4,12,0.3476170615304962,1.509353281165414,0.8369239758503224,-1.594253436926282e-05,7.039122608779604e-05,-1.066183873429614e-05,-7.453796062236603e-05,-0.0001609217545484413,3.188341060505473,1.865174681370263e-14,0.1509254557972134,-1,1e-07,2.5,3360.637129803173
5,12,0.3476170615304962,1.509353281165414,0.8369190273579936,-3.275925747689669e-05,7.038994818135546e-05,-2.16077519500767e-05,-3.309919657817925e-05,-0.0001609212953757908,3.188341060505466,1.820765760385257e-14,0.1509304070015664,-1,1e-07,2.5,3360.637129803173
6,12,0.3476170615304962,1.509353281165414,0.8369122220999814,-3.423148485351244e-05,7.039173849661411e-05,-2.257002749487505e-05,2.387733332249808e-05,-0.0001609168660442216,3.18834106050541,1.820765760385257e-14,0.1509372125862239,-1,1e-07,2.5,3360.637129803173
7,12,0.3476170615304962,1.509353281165414,0.8369067441768712,-1.967077131160493e-05,7.039577162587996e-05,-1.309389545762551e-05,6.973168366654917e-05,-0.0001609105598713242,3.188341060505336,2.087219286295294e-14,0.1509426879106331,-1,1e-07,2.5,3360.637129803173
8,12,0.3476170615304962,1.509353281165414,0.8369051577030702,4.109892039126848e-06,7.040015551008973e-05,2.388130997868414e-06,8.301013784948128e-05,-0.0001609053524215336,3.188341060505325,1.687538997430238e-14,0.1509442731605157,-1,1e-07,2.5,3360.637129803173
0,13,0.3765851499913708,1.635132721262532,0.8369087021456225,2.758887604090472e-05,6.559311943876359e-05,1.764951137322881e-05,5.328780534735551e-05,-0.0001710460515520824,3.188341060505325,1.820765760385257e-14,0.150940729018237,-1,1e-07,2.5,3360.637129803173
1,13,0.3765851499913708,1.635132721262532,0.8369151262848369,3.578288054225589e-05,6.55927390982997e-05,2.297968169541335e-05,-4.912862807466009e-07,-0.0001710494054223501,3.188341060505348,1.953992523340276e-14,0.1509343065997517,-1,1e-07,2.5,3360.637129803173
2,13,0.3765851499913708,1.635132721262532,0.8369215150172223,2.725101109855595e-05,6.558946370411238e-05,1.742336129800935e-05,-5.398514026176822e-05,-0.0001710554187838064,3.188341060505432,1.687538997430238e-14,0.1509279160850906,-1,1e-07,2.5,3360.637129803173
3,13,0.3765851499913708,1.635132721262532,0.8369248795925029,5.985304648183648e-06,6.558482976132448e-05,3.58398956101359e-06,-8.216180252782166e-05,-0.000171061308050435,3.188341060505473,1.643130076445232e-14,0.1509245491666222,-1,1e-07,2.5,3360.637129803173
4,13,0.3765851499913708,1.635132721262532,0.8369236465532536,-1.806342461915549e-05,6.558099310972437e-05,-1.206509406321136e-05,-7.183543491175251e-05,-0.0001710643235651967,3.188341060505473,1.865174681370263e-14,0.1509257831663594,-1,1e-07,2.5,3360.637129803173
5,13,0.3765851499913708,1.635132721262532,0.8369183925248257,-3.364222556892561e-05,6.557974066952554e-05,-2.220580828678175e-05,-2.783878426054105e-05,-0.0001710630263249168,3.188341060505466,1.820765760385257e-14,0.1509310398621866,-1,1e-07,2.5,3360.637129803173
6,13,0.3765851499913708,1.635132721262532,0.8369115749661071,-3.346184735076469e-05,6.558166802444962e-05,-2.209245957831573e-05,2.92395561957727e-05,-0.0001710580076025423,3.18834106050541,1.820765760385257e-14,0.1509378573808333,-1,1e-07,2.5,3360.637129803173
7,13,0.3765851499913708,1.635132721262532,0.8369063838646804,-1.760711286047117e-05,6.558588501704694e-05,-1.177353988900595e-05,7.269229724370105e-05,-0.0001710516382184236,3.188341060505336,2.087219286295294e-14,0.1509430458013876,-1,1e-07,2.5,3360.637129803173
8,13,0.3765851499913708,1.635132721262532,0.836905249162077,6.503559686983435e-06,6.559041285460665e-05,3.923495693117844e-06,8.21894885362162e-05,-0.0001710469220929711,3.188341060505324,1.687538997430238e-14,0.1509441796190452,-1,1e-07,2.5,3360.637129803173
0,14,0.4055532384522455,1.76091216135965,0.8369092272159462,2.906855969908947e-05,6.050020236398442e-05,1.858782896642072e-05,4.883306431351296e-05,-0.0001804499720338814,3.188341060505325,1.820765760385257e-14,0.1509402020984057,-1,1e-07,2.5,3360.637129803173
1,14,0.4055532384522455,1.76091216135965,0.8369157909564094,3.568714378861368e-05,6.049971456538877e-05,2.289227081132157e-05,-6.115767975497993e-06,-0.0001804540270091087,3.188341060505347,1.953992523340276e-14,0.1509336397781956,-1,1e-07,2.5,3360.637129803173
2,14,0.4055532384522455,1.76091216135965,0.8369220042575591,2.562633831178813e-05,6.049626121123106e-05,1.634117921929117e-05,-5.814170464796922e-05,-0.0001804602823983869,3.188341060505432,1.687538997430238e-14,0.1509274244327596,-1,1e-07,2.5,3360.637129803173
3,14,0.4055532384522455,1.76091216135965,0.8369249605528817,3.59363492487714e-06,6.049146120036918e-05,2.003031768793266e-06,-8.2899469533124e-05,-0.0001804658415400433,3.188341060505473,1.643130076445232e-14,0.1509244660029547,-1,1e-07,2.5,3360.637129803173
4,14,0.4055532384522455,1.76091216135965,0.83692327735095,-2.010122021894049e-05,6.048754793505908e-05,-1.341595043643672e-05,-6.880315310933539e-05,-0.0001804681071091073,3.188341060505473,1.865174681370263e-14,0.1509261504989977,-1,1e-07,2.5,3360.637129803173
5,14,0.4055532384522455,1.76091216135965,0.8369177417921674,-3.437088808286651e-05,6.048634500910325e-05,-2.270510176805487e-05,-2.244975402518451e-05,-0.0001804659900853337,3.188341060505466,1.820765760385257e-14,0.1509316886318069,-1,1e-07,2.5,3360.637129803173
6,14,0.4055532384522455,1.76091216135965,0.8369109430966416,-3.253873436198582e-05,6.048842526702656e-05,-2.151659524720666e-05,3.446948752040383e-05,-0.0001804604671453629,3.18834106050541,1.820765760385257e-14,0.1509384869213558,-1,1e-07,2.5,3360.637129803173
7,14,0.4055532384522455,1.76091216135965,0.8369060625568365,-1.546245310747942e-05,6.049282633144059e-05,-1.040204829308456e-05,7.532201918654005e-05,-0.0001804541466018826,3.188341060505336,2.087219286295294e-14,0.1509433647472229,-1,1e-07,2.5,3360.637129803173
8,14,0.4055532384522455,1.76091216135965,0.8369053848158453,8.868022028594119e-06,6.049748261484861e-05,5.43819516647833e-06,8.099454405533228e-05,-0.0001804500082323181,3.188341060505324,1.687538997430238e-14,0.1509440419585484,-1,1e-07,2.5,3360.637129803173
0,15,0.4345213269131202,1.886691601456768,0.8369097782035064,3.041593558699527e-05,5.514606177100405e-05,1.943814522222372e-05,4.415657817178972e-05,-0.0001890748192062627,3.188341060505325,1.820765760385257e-14,0.150939649325291,-1,1e-07,2.5,3360.637129803173
1,15,0.4345213269131202,1.886691601456768,0.8369164515360291,3.542884041667388e-05,5.514544715182911e-05,2.269722657674311e-05,-1.17108327640565e-05,-0.0001890795079020594,3.188341060505347,1.953992523340276e-14,0.1509329770865689,-1,1e-07,2.5,3360.637129803173
2,15,0.4345213269131202,1.886691601456768,0.8369224610127418,2.388508398602402e-05,5.514181039777727e-05,1.518134344956721e-05,-6.203101789188753e-05,-0.0001890858962836234,3.188341060505432,1.687538997430238e-14,0.1509269653407603,-1,1e-07,2.5,3360.637129803173
3,15,0.4345213269131202,1.886691601456768,0.8369249955232254,1.186100422018295e-06,5.513685534382851e-05,4.099290208454883e-07,-8.325669537379003e-05,-0.000189091025499296,3.188341060505473,1.643130076445232e-14,0.1509244289433184,-1,1e-07,2.5,3360.637129803173
4,15,0.4345213269131202,1.886691601456768,0.8369228698473322,-2.204656457165902e-05,5.513288785714599e-05,-1.470851560573599e-05,-6.545487833652074e-05,-0.0001890924973078413,3.188341060505472,1.865174681370263e-14,0.1509265562231833,-1,1e-07,2.5,3360.637129803173
5,15,0.4345213269131202,1.886691601456768,0.8369170780512221,-3.494187331393344e-05,5.51317577520636e-05,-2.310362592165009e-05,-1.695664097085495e-05,-0.0001890895933255263,3.188341060505466,1.820765760385257e-14,0.1509323504529122,-1,1e-07,2.5,3360.637129803173
6,15,0.4345213269131202,1.886691601456768,0.8369103292980548,-3.146632452300966e-05,5.513400417580142e-05,-2.084534321408015e-05,3.954332301664993e-05,-0.0001890836602723501,3.18834106050541,1.820765760385257e-14,0.1509390984417059,-1,1e-07,2.5,3360.637129803173
7,15,0.4345213269131202,1.886691601456768,0.8369057816403449,-1.324655372047238e-05,5.513858628214549e-05,-8.985973221487811e-06,7.760893135577568e-05,-0.0001890774997686875,3.188341060505336,2.087219286295294e-14,0.1509436434021358,-1,1e-07,2.5,3360.637129803173
8,15,0.4345213269131202,1.886691601456768,0.8369055639611283,1.119251286992758e-05,5.514335314468781e-05,6.925020389438583e-06,7.943086575886228e-05,-0.0001890740153656666,3.188341060505324,1.687538997430238e-14,0.1509438609167953,-1,1e-07,2.5,3360.637129803173
0,16,0.4634894153739949,2.012471041553885,0.836910352497392,3.162488902039426e-05,4.955381374690958e-05,2.019626530142175e-05,3.927983324071111e-05,-0.0001968833447823705,3.188341060505325,1.820765760385257e-14,0.1509390733403651,-1,1e-07,2.5,3360.637129803173
1,16,0.4634894153739949,2.012471041553885,0.8369171049131521,3.500919508407736e-05,4.955305506327728e-05,2.239513580798747e-05,-1.725079232884919e-05,-0.0001968885885305456,3.188341060505348,1.953992523340276e-14,0.1509323216719252,-1,1e-07,2.5,3360.637129803173
2,16,0.4634894153739949,2.012471041553885,0.8369228831048333,2.203525206315791e-05,4.95492326672055e-05,1.394884539556855e-05,-6.563518669736421e-05,-0.0001968949984867928,3.188341060505432,1.687538997430238e-14,0.1509265410276293,-1,1e-07,2.5,3360.637129803173
3,16,0.4634894153739949,2.012471041553885,0.8369249842526032,-1.22624874507884e-06,4.954413637955428e-05,-1.188351954558738e-06,-8.323173465432934e-05,-0.0001968996056238001,3.188341060505473,1.643130076445232e-14,0.1509244382747095,-1,1e-07,2.5,3360.637129803173
4,16,0.4634894153739949,2.012471041553885,0.8369224258127952,-2.389052068534998e-05,4.954013813030055e-05,-1.593719285846876e-05,-6.180580635206152e-05,-0.0001969002539653038,3.188341060505472,1.865174681370263e-14,0.1509269985989236,-1,1e-07,2.5,3360.637129803173
5,16,0.4634894153739949,2.012471041553885,0.8369164042442437,-3.535252728277202e-05,4.953910299799425e-05,-2.339986428078588e-05,-1.138444371734684e-05,-0.0001968966098050603,3.188341060505466,1.820765760385257e-14,0.150933022416224,-1,1e-07,2.5,3360.637129803173
6,16,0.4634894153739949,2.012471041553885,0.8369097362857719,-3.024947578500701e-05,4.954152601497023e-05,-2.00820785307126e-05,4.44379841147032e-05,-0.0001968903680039057,3.18834106050541,1.820765760385257e-14,0.1509396892659949,-1,1e-07,2.5,3360.637129803173
7,16,0.4634894153739949,2.012471041553885,0.8369055423089351,-1.096949887281197e-05,4.954628294832536e-05,-7.532101357070723e-06,7.954269433425753e-05,-0.0001968844759147533,3.188341060505336,2.087219286295294e-14,0.1509438806116447,-1,1e-07,2.5,3360.637129803173
8,16,0.4634894153739949,2.012471041553885,0.8369057856871915,1.346645176744767e-05,4.955114048021581e-05,8.3768603370701e-06,7.750571212846782e-05,-0.0001968817101153324,3.188341060505324,1.687538997430238e-14,0.1509436374371098,-1,1e-07,2.5,3360.637129803173
0,17,0.4924575038348695,2.138250481651003,0.8369109473707911,3.268994142559913e-05,4.374760273453551e-05,2.085838481891731e-05,3.422524472861671e-05,-0.0002038418234158965,3.188341060505325,1.820765760385257e-14,0.1509384768993888,-1,1e-07,2.5,3360.637129803173
1,17,0.4924575038348695,2.138250481651003,0.8369177480008734,3.443017341860132e-05,4.374668516824709e-05,2.198704278793054e-05,-2.271019656677876e-05,-0.0002038475336602179,3.188341060505348,1.953992523340276e-14,0.150931676656431,-1,1e-07,2.5,3360.637129803173
2,17,0.4924575038348695,2.138250481651003,0.836923268504891,2.008534632032596e-05,4.374267812620665e-05,1.264897623079129e-05,-6.893760791375324e-05,-0.0002038538533719576,3.188341060505432,1.687538997430238e-14,0.1509261535609045,-1,1e-07,2.5,3360.637129803173
3,17,0.4924575038348695,2.138250481651003,0.836924926691862,-3.632337010319122e-06,4.373745695298881e-05,-2.784852449770632e-06,-8.282457604393164e-05,-0.0002038578555638795,3.188341060505473,1.643130076445232e-14,0.1509244940797149,-1,1e-07,2.5,3360.637129803173
4,17,0.4924575038348695,2.138250481651003,0.8369219471752467,-2.56246116625383e-05,4.373345204950383e-05,-1.709670844303595e-05,-5.787249465550889e-05,-0.0002038576653659006,3.188341060505473,1.865174681370263e-14,0.15092747572662,-1,1e-07,2.5,3360.637129803173
5,17,0.4924575038348695,2.138250481651003,0.8369157233502083,-3.560092549185499e-05,4.373253249436166e-05,-2.359279927527037e-05,-5.758508723365211e-06,-0.0002038533409310854,3.188341060505465,1.820765760385257e-14,0.1509337015744632,-1,1e-07,2.5,3360.637129803173
6,17,0.4924575038348695,2.138250481651003,0.8369091666708556,-2.889370283607933e-05,4.373513951205763e-05,-1.923062909178031e-05,4.913122479765292e-05,-0.0002038468972091414,3.18834106050541,1.820765760385257e-14,0.1509402568211631,-1,1e-07,2.5,3360.637129803173
7,17,0.4924575038348695,2.138250481651003,0.8369053455567003,-8.641648789152191e-06,4.374006198228725e-05,-6.047424296627329e-06,8.111459604101537e-05,-0.000203841377163161,3.188341060505336,2.087219286295294e-14,0.1509440754184693,-1,1e-07,2.5,3360.637129803173
8,17,0.4924575038348695,2.138250481651003,0.8369060488790994,1.56794927490373e-05,4.374498858307535e-05,9.786732704138089e-06,7.522800701115211e-05,-0.0002038393818832337,3.188341060505325,1.687538997430238e-14,0.150943372664524,-1,1e-07,2.5,3360.637129803173
0,18,0.5214255922957443,2.264029921748121,0.8369115599925293,3.360627579477233e-05,3.775249733082405e-05,2.142110521680322e-05,2.90160557670005e-05,-0.0002099201984723665,3.188341060505325,1.820765760385257e-14,0.1509378628603784,-1,1e-07,2.5,3360.637129803173
1,18,0.5214255922957443,2.264029921748121,0.8369183777490848,3.369447344990949e-05,3.775140875342616e-05,2.147444243110271e-05,-2.806394848979076e-05,-0.0002099262783402018,3.188341060505348,1.953992523340276e-14,0.1509310451235967,-1,1e-07,2.5,3360.637129803173
2,18,0.5214255922957443,2.264029921748121,0.8369236153412754,1.804433190308196e-05,3.774722128246103e-05,1.12873007593527e-05,-7.192304302860564e-05,-0.0002099323975745582,3.188341060505432,1.687538997430238e-14,0.1509258048481443,-1,1e-07,2.5,3360.637129803173
3,18,0.5214255922957443,2.264029921748121,0.8369248229929065,-6.021113588404279e-06,3.774189381979434e-05,-4.372655453769997e-06,-8.203694087645038e-05,-0.000209935722714073,3.188341060505473,1.643130076445232e-14,0.1509245962366555,-1,1e-07,2.5,3360.637129803173
4,18,0.5214255922957443,2.264029921748121,0.8369214360103709,-2.724085904404661e-05,3.77379065915529e-05,-1.81821376239354e-05,-5.367278529957626e-05,-0.0002099346938038365,3.188341060505473,1.865174681370263e-14,0.1509279855563218,-1,1e-07,2.5,3360.637129803173
5,18,0.5214255922957443,2.264029921748121,0.8369150383702589,-3.568588130562164e-05,3.773712130520379e-05,-2.368191894199708e-05,-1.044129557203343e-07,-0.0002099297610547274,3.188341060505466,1.820765760385257e-14,0.1509343849563596,-1,1e-07,2.5,3360.637129803173
6,18,0.5214255922957443,2.264029921748121,0.836908622947107,-2.740515148089664e-05,3.773991658019785e-05,-1.829526015280611e-05,5.360173469987793e-05,-0.0002099232258056957,3.18834106050541,1.820765760385257e-14,0.1509407986492189,-1,1e-07,2.5,3360.637129803173
7,18,0.5214255922957443,2.264029921748121,0.8369051921725941,-6.273591989196632e-06,3.774499238628532e-05,-4.539108481926353e-06,8.231759297622648e-05,-0.0002099181748482919,3.188341060505336,2.087219286295294e-14,0.1509442270673958,-1,1e-07,2.5,3360.637129803173
8,18,0.5214255922957443,2.264029921748121,0.8369063522218797,1.782157200513425e-05,3.774996514728541e-05,1.114781392987002e-05,7.260830031253282e-05,-0.0002099169883605064,3.188341060505324,1.687538997430238e-14,0.1509430679410977,-1,1e-07,2.5,3360.637129803173
0,19,0.5503936807566189,2.389809361845239,0.8369121874390246,3.436975916136765e-05,3.159438208999666e-05,2.188144715190567e-05,2.367623272122483e-05,-0.0002150922119918671,3.188341060505325,1.820765760385257e-14,0.1509372341711914,-1,1e-07,2.5,3360.637129803173
