kind,case,sample,phase,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,perilune_radius_km,stability_index,periodicity_error,time_of_flight_days,departure_delta_v_m_s,arrival_delta_v_m_s,total_delta_v_m_s,endpoint_position_error_km,minimum_moon_radius_km,jacobi_span,arrival_offset_hours,delta_v_difference_m_s
reverse_transfer,2,128,0.25,4.421169916434541,1.042852770170353,-0.03651273431898802,0.1507847825318489,-0.0620023181550042,-0.09833769393582073,-0.2167711762587739,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,129,0.25,4.455710306406685,1.042354368130009,-0.0372880690002042,0.1490434310287221,-0.06330558622986256,-0.09658358568310781,-0.221040129427862,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,130,0.25,4.490250696378831,1.04184555620338,-0.03804920541224293,0.1472679259066643,-0.06461960593072595,-0.09476763640292811,-0.225358327692137,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,131,0.25,4.524791086350975,1.0413262469497,-0.0387956421257055,0.1454578658792874,-0.06594486504189399,-0.09288743246127242,-0.2297281954053073,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,132,0.25,4.55933147632312,1.040796348874113,-0.03952685781166999,0.1436128297667979,-0.06728189576870376,-0.09094038172069906,-0.234152311763817,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,133,0.25,4.593871866295265,1.040255766056241,-0.04024230975437346,0.1417323752141092,-0.0686312793695822,-0.08892369628969958,-0.2386334236127133,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,134,0.25,4.62841225626741,1.039704397739665,-0.04094143221862361,0.1398160373020137,-0.06999365136362874,-0.0868343732045045,-0.2431744595507221,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,135,0.25,4.662952646239554,1.039142137877414,-0.04162363465434681,0.1378633270404676,-0.07136970739788005,-0.08466917274753162,-0.2477785454919085,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,136,0.25,4.697493036211699,1.038568874627838,-0.04228829971813363,0.1358737297317031,-0.0727602098726825,-0.08242459405714483,-0.2524490218634257,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,137,0.25,4.732033426183844,1.037984489794379,-0.04293478108866919,0.1338467031893547,-0.07416599544064725,-0.08009684762429729,-0.257189462644533,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
